"","td","code","target"
"59794","T198","A424",4
"59795","T198","A429",2
"59796","T198","A430",0
"59797","T198","A431",3
"59798","T198","A432",3
"59799","T198","A434",3
"59800","T198","A437",1
"59801","T198","A439",4
"59802","T198","A442",4
"59803","T198","A443",1
"59804","T198","A444",3
"59805","T198","A450",4
"59806","T198","A460",0
"59807","T198","A464",0
"59808","T198","A468",1
"59809","T198","A473",4
"59810","T198","A478",0
"59811","T198","A481",0
"59812","T198","A483",2
"59813","T198","A485",1
"59814","T198","A487",0
"59815","T198","A488",4
"59816","T198","A489",4
"59817","T198","A491",4
"59818","T198","A494",4
"59819","T198","A495",0
"59820","T198","A496",2
"59821","T198","A501",2
"59822","T198","A504",3
"59823","T198","A505",3
"59824","T198","A506",4
"59825","T198","A509",2
"59826","T198","A517",0
"59827","T198","A518",2
"59828","T198","A520",4
"59829","T198","A525",1
"59830","T198","A529",4
"59831","T198","A530",4
"59832","T198","A538",2
"59833","T198","A540",2
"59834","T198","A541",2
"59835","T198","A542",1
"59836","T198","A548",0
"59837","T198","A550",1
"59838","T198","A552",4
"59839","T198","A553",1
"59840","T198","A564",4
"59841","T198","A573",0
"59842","T198","A574",4
"59843","T198","A581",4
"59844","T198","A586",1
"59845","T198","A591",4
"59846","T198","A594",0
"59847","T198","A595",1
"59848","T198","A599",1
"59849","T198","A605",0
"59850","T198","A606",2
"59851","T198","A609",3
"59852","T198","A610",1
"59853","T198","A613",0
"59854","T198","A614",2
"59855","T198","A616",3
"59856","T198","A618",1
"59857","T198","A621",2
"59858","T198","A625",1
"59859","T198","A627",2
"59860","T198","A628",1
"59861","T198","A631",4
"59862","T198","A632",3
"59863","T198","A634",1
"59864","T198","A635",2
"59865","T198","A636",3
"59866","T198","A637",4
"59867","T198","A638",2
"59868","T198","A641",1
"59869","T198","A643",4
"59870","T198","A648",3
"59871","T198","A649",4
"59872","T198","A653",0
"59873","T198","A658",2
"59874","T198","A659",3
"59875","T198","A660",0
"59876","T198","A664",4
"59877","T198","A665",0
"59878","T198","A666",2
"59879","T198","A668",4
"59880","T198","A670",2
"59881","T198","A673",0
"59882","T198","A674",0
"59883","T198","A676",0
"59884","T198","A679",2
"59885","T198","A683",4
"59886","T198","A685",4
"59887","T198","A687",3
"59888","T198","A688",4
"59889","T198","A690",2
"59890","T198","A696",2
"59891","T198","A697",3
"59892","T198","A698",4
"59893","T198","A700",2
"59894","T198","A701",4
"59895","T198","A702",3
"59896","T198","A706",4
"59897","T198","A708",0
"59898","T198","A709",1
"59899","T198","A715",2
"59900","T198","A716",0
"59901","T198","A718",2
"59902","T198","A722",3
"59903","T198","A723",1
"59904","T198","A724",2
"59905","T198","A730",0
"59906","T198","A733",3
"59907","T198","A735",0
"59908","T198","A736",2
"59909","T198","A738",2
"59910","T198","A740",3
"59911","T198","A746",1
"59912","T198","A747",3
"59913","T198","A752",0
"59914","T198","A753",2
"59915","T198","A755",0
"59916","T198","A766",3
"59917","T198","A771",0
"59918","T198","A772",0
"59919","T198","A775",3
"59920","T198","A779",2
"59921","T198","A784",0
"59922","T198","A786",0
"59923","T198","A788",3
"59924","T198","A789",3
"59925","T198","A791",0
"59926","T198","A792",3
"59927","T198","A794",3
"59928","T198","A795",1
"59929","T198","A798",0
"59930","T199","A004",4
"59931","T199","A005",3
"59932","T199","A006",2
"59933","T199","A007",3
"59934","T199","A008",1
"59935","T199","A012",0
"59936","T199","A013",2
"59937","T199","A016",4
"59938","T199","A017",3
"59939","T199","A019",2
"59940","T199","A021",4
"59941","T199","A022",3
"59942","T199","A024",3
"59943","T199","A029",1
"59944","T199","A030",3
"59945","T199","A031",2
"59946","T199","A032",4
"59947","T199","A033",3
"59948","T199","A034",2
"59949","T199","A037",3
"59950","T199","A039",4
"59951","T199","A040",1
"59952","T199","A041",2
"59953","T199","A043",3
"59954","T199","A044",2
"59955","T199","A045",2
"59956","T199","A046",3
"59957","T199","A050",4
"59958","T199","A051",4
"59959","T199","A052",2
"59960","T199","A054",0
"59961","T199","A060",4
"59962","T199","A062",3
"59963","T199","A064",0
"59964","T199","A065",4
"59965","T199","A066",1
"59966","T199","A067",4
"59967","T199","A069",3
"59968","T199","A071",2
"59969","T199","A072",4
"59970","T199","A074",2
"59971","T199","A075",1
"59972","T199","A086",1
"59973","T199","A087",2
"59974","T199","A089",4
"59975","T199","A094",1
"59976","T199","A097",4
"59977","T199","A099",3
"59978","T199","A101",2
"59979","T199","A105",1
"59980","T199","A107",1
"59981","T199","A108",3
"59982","T199","A110",0
"59983","T199","A111",2
"59984","T199","A115",2
"59985","T199","A116",0
"59986","T199","A118",0
"59987","T199","A119",0
"59988","T199","A122",2
"59989","T199","A124",3
"59990","T199","A126",3
"59991","T199","A127",0
"59992","T199","A133",3
"59993","T199","A135",1
"59994","T199","A141",2
"59995","T199","A144",3
"59996","T199","A146",0
"59997","T199","A147",2
"59998","T199","A148",0
"59999","T199","A154",1
"60000","T199","A155",1
"60001","T199","A157",0
"60002","T199","A158",0
"60003","T199","A159",2
"60004","T199","A162",1
"60005","T199","A165",1
"60006","T199","A168",0
"60007","T199","A172",0
"60008","T199","A175",1
"60009","T199","A180",4
"60010","T199","A181",2
"60011","T199","A185",1
"60012","T199","A188",4
"60013","T199","A191",4
"60014","T199","A194",1
"60015","T199","A196",3
"60016","T199","A197",1
"60017","T199","A199",3
"60018","T199","A200",2
"60019","T199","A201",0
"60020","T199","A204",4
"60021","T199","A206",0
"60022","T199","A207",1
"60023","T199","A215",3
"60024","T199","A216",4
"60025","T199","A217",3
"60026","T199","A221",0
"60027","T199","A225",4
"60028","T199","A237",4
"60029","T199","A238",1
"60030","T199","A239",1
"60031","T199","A242",3
"60032","T199","A244",0
"60033","T199","A245",1
"60034","T199","A250",1
"60035","T199","A251",0
"60036","T199","A253",2
"60037","T199","A254",0
"60038","T199","A257",4
"60039","T199","A261",4
"60040","T199","A265",1
"60041","T199","A269",4
"60042","T199","A271",2
"60043","T199","A273",3
"60044","T199","A274",2
"60045","T199","A277",4
"60046","T199","A280",0
"60047","T199","A281",2
"60048","T199","A284",3
"60049","T199","A287",1
"60050","T199","A297",2
"60051","T199","A298",4
"60052","T199","A303",3
"60053","T199","A305",3
"60054","T199","A306",3
"60055","T199","A307",0
"60056","T199","A308",0
"60057","T199","A309",1
"60058","T199","A310",3
"60059","T199","A314",0
"60060","T199","A319",2
"60061","T199","A320",0
"60062","T199","A324",2
"60063","T199","A325",4
"60064","T199","A326",4
"60065","T199","A327",0
"60066","T199","A329",0
"60067","T199","A330",1
"60068","T199","A331",4
"60069","T199","A333",1
"60070","T199","A334",4
"60071","T199","A340",4
"60072","T199","A343",3
"60073","T199","A349",4
"60074","T199","A355",0
"60075","T199","A358",1
"60076","T199","A360",3
"60077","T199","A361",1
"60078","T199","A363",1
"60079","T199","A365",4
"60080","T199","A366",3
"60081","T199","A367",1
"60082","T199","A370",1
"60083","T199","A371",4
"60084","T199","A376",2
"60085","T199","A377",0
"60086","T199","A379",3
"60087","T199","A381",4
"60088","T199","A383",1
"60089","T199","A384",1
"60090","T199","A387",3
"60091","T199","A389",0
"60092","T199","A390",3
"60093","T199","A391",1
"60094","T199","A392",0
"60095","T199","A394",3
"60096","T199","A397",0
"60097","T199","A400",1
"60098","T199","A408",2
"60099","T199","A411",4
"60100","T199","A414",2
"60101","T199","A415",0
"60102","T199","A419",2
"60103","T199","A424",2
"60104","T199","A429",4
"60105","T199","A430",2
"60106","T199","A431",0
"60107","T199","A432",4
"60108","T199","A434",2
"60109","T199","A437",4
"60110","T199","A439",4
"60111","T199","A442",2
"60112","T199","A443",1
"60113","T199","A444",3
"60114","T199","A450",0
"60115","T199","A460",3
"60116","T199","A462",4
"60117","T199","A464",1
"60118","T199","A468",3
"60119","T199","A473",0
"60120","T199","A478",4
"60121","T199","A481",2
"60122","T199","A483",0
"60123","T199","A485",3
"60124","T199","A487",4
"60125","T199","A488",2
"60126","T199","A489",4
"60127","T199","A491",1
"60128","T199","A494",0
"60129","T199","A495",4
"60130","T199","A496",4
"60131","T199","A501",0
"60132","T199","A504",3
"60133","T199","A505",3
"60134","T199","A509",0
"60135","T199","A517",2
"60136","T199","A518",2
"60137","T199","A520",0
"60138","T199","A525",2
"60139","T199","A529",2
"60140","T199","A530",2
"60141","T199","A538",4
"60142","T199","A540",4
"60143","T199","A541",1
"60144","T199","A542",1
"60145","T199","A548",0
"60146","T199","A550",3
"60147","T199","A552",2
"60148","T199","A553",4
"60149","T199","A564",0
"60150","T199","A574",0
"60151","T199","A581",4
"60152","T199","A586",2
"60153","T199","A591",1
"60154","T199","A594",3
"60155","T199","A595",3
"60156","T199","A599",1
"60157","T199","A605",3
"60158","T199","A606",3
"60159","T199","A609",1
"60160","T199","A610",3
"60161","T199","A613",3
"60162","T199","A614",3
"60163","T199","A616",2
"60164","T199","A618",2
"60165","T199","A621",2
"60166","T199","A625",2
"60167","T199","A627",4
"60168","T199","A628",0
"60169","T199","A631",1
"60170","T199","A632",2
"60171","T199","A634",1
"60172","T199","A635",3
"60173","T199","A636",0
"60174","T199","A637",0
"60175","T199","A638",1
"60176","T199","A641",4
"60177","T199","A643",2
"60178","T199","A648",4
"60179","T199","A649",2
"60180","T199","A653",3
"60181","T199","A658",1
"60182","T199","A659",1
"60183","T199","A660",0
"60184","T199","A664",0
"60185","T199","A665",1
"60186","T199","A666",2
"60187","T199","A668",3
"60188","T199","A670",1
"60189","T199","A673",0
"60190","T199","A674",0
"60191","T199","A676",3
"60192","T199","A679",3
"60193","T199","A683",4
"60194","T199","A685",4
"60195","T199","A687",4
"60196","T199","A688",0
"60197","T199","A690",0
"60198","T199","A696",3
"60199","T199","A697",3
"60200","T199","A698",3
"60201","T199","A700",0
"60202","T199","A701",4
"60203","T199","A702",3
"60204","T199","A706",2
"60205","T199","A708",0
"60206","T199","A709",4
"60207","T199","A715",1
"60208","T199","A716",0
"60209","T199","A718",0
"60210","T199","A722",3
"60211","T199","A723",4
"60212","T199","A724",1
"60213","T199","A730",4
"60214","T199","A733",1
"60215","T199","A736",0
"60216","T199","A738",1
"60217","T199","A740",0
"60218","T199","A746",1
"60219","T199","A747",1
"60220","T199","A753",4
"60221","T199","A754",2
"60222","T199","A755",2
"60223","T199","A766",2
"60224","T199","A771",4
"60225","T199","A772",2
"60226","T199","A775",1
"60227","T199","A779",2
"60228","T199","A784",0
"60229","T199","A786",0
"60230","T199","A788",1
"60231","T199","A789",1
"60232","T199","A791",2
"60233","T199","A792",4
"60234","T199","A794",0
"60235","T199","A795",2
"60236","T199","A796",3
"60237","T200","A004",2
"60238","T200","A005",4
"60239","T200","A006",2
"60240","T200","A007",2
"60241","T200","A008",0
"60242","T200","A012",3
"60243","T200","A013",4
"60244","T200","A016",2
"60245","T200","A017",2
"60246","T200","A019",4
"60247","T200","A020",0
"60248","T200","A021",3
"60249","T200","A022",1
"60250","T200","A024",4
"60251","T200","A029",2
"60252","T200","A030",3
"60253","T200","A031",3
"60254","T200","A032",1
"60255","T200","A033",0
"60256","T200","A034",4
"60257","T200","A037",4
"60258","T200","A039",2
"60259","T200","A040",3
"60260","T200","A041",2
"60261","T200","A043",4
"60262","T200","A044",0
"60263","T200","A045",1
"60264","T200","A046",1
"60265","T200","A050",0
"60266","T200","A051",2
"60267","T200","A052",2
"60268","T200","A054",4
"60269","T200","A060",4
"60270","T200","A062",4
"60271","T200","A065",0
"60272","T200","A066",4
"60273","T200","A067",2
"60274","T200","A069",2
"60275","T200","A071",1
"60276","T200","A072",4
"60277","T200","A074",3
"60278","T200","A075",1
"60279","T200","A086",0
"60280","T200","A087",0
"60281","T200","A089",0
"60282","T200","A094",3
"60283","T200","A097",3
"60284","T200","A099",2
"60285","T200","A101",0
"60286","T200","A105",0
"60287","T200","A107",4
"60288","T200","A108",4
"60289","T200","A110",4
"60290","T200","A111",2
"60291","T200","A115",3
"60292","T200","A116",0
"60293","T200","A118",1
"60294","T200","A119",0
"60295","T200","A122",1
"60296","T200","A124",1
"60297","T200","A127",4
"60298","T200","A133",3
"60299","T200","A135",1
"60300","T200","A137",0
"60301","T200","A144",1
"60302","T200","A146",1
"60303","T200","A147",4
"60304","T200","A148",1
"60305","T200","A154",1
"60306","T200","A155",0
"60307","T200","A157",4
"60308","T200","A158",1
"60309","T200","A159",2
"60310","T200","A162",1
"60311","T200","A168",2
"60312","T200","A172",1
"60313","T200","A175",4
"60314","T200","A180",2
"60315","T200","A185",4
"60316","T200","A188",3
"60317","T200","A191",2
"60318","T200","A194",1
"60319","T200","A196",3
"60320","T200","A197",1
"60321","T200","A199",4
"60322","T200","A200",2
"60323","T200","A201",3
"60324","T200","A204",3
"60325","T200","A206",1
"60326","T200","A207",4
"60327","T200","A215",3
"60328","T200","A216",0
"60329","T200","A221",3
"60330","T200","A225",0
"60331","T200","A237",4
"60332","T200","A238",1
"60333","T200","A239",0
"60334","T200","A242",1
"60335","T200","A244",0
"60336","T200","A245",3
"60337","T200","A250",2
"60338","T200","A251",1
"60339","T200","A253",0
"60340","T200","A254",1
"60341","T200","A257",3
"60342","T200","A261",4
"60343","T200","A262",0
"60344","T200","A265",3
"60345","T200","A269",0
"60346","T200","A271",3
"60347","T200","A273",3
"60348","T200","A274",3
"60349","T200","A277",3
"60350","T200","A280",0
"60351","T200","A281",4
"60352","T200","A284",0
"60353","T200","A287",3
"60354","T200","A297",0
"60355","T200","A298",2
"60356","T200","A303",3
"60357","T200","A304",0
"60358","T200","A305",3
"60359","T200","A307",0
"60360","T200","A308",3
"60361","T200","A309",3
"60362","T200","A310",0
"60363","T200","A314",3
"60364","T200","A316",1
"60365","T200","A317",3
"60366","T200","A319",3
"60367","T200","A320",2
"60368","T200","A324",3
"60369","T200","A325",2
"60370","T200","A326",1
"60371","T200","A327",4
"60372","T200","A329",0
"60373","T200","A330",4
"60374","T200","A331",2
"60375","T200","A333",2
"60376","T200","A334",1
"60377","T200","A340",3
"60378","T200","A343",2
"60379","T200","A349",2
"60380","T200","A355",0
"60381","T200","A358",1
"60382","T200","A360",0
"60383","T200","A361",4
"60384","T200","A363",4
"60385","T200","A365",2
"60386","T200","A366",3
"60387","T200","A367",4
"60388","T200","A369",1
"60389","T200","A370",2
"60390","T200","A371",0
"60391","T200","A376",1
"60392","T200","A377",1
"60393","T200","A379",1
"60394","T200","A381",0
"60395","T200","A384",0
"60396","T200","A387",3
"60397","T200","A389",1
"60398","T200","A390",1
"60399","T200","A392",4
"60400","T200","A394",1
"60401","T200","A397",4
"60402","T200","A400",2
"60403","T200","A408",0
"60404","T200","A414",2
"60405","T200","A415",1
"60406","T200","A419",4
"60407","T200","A424",1
"60408","T200","A429",1
"60409","T200","A430",2
"60410","T200","A431",4
"60411","T200","A432",2
"60412","T200","A434",3
"60413","T200","A437",0
"60414","T200","A439",1
"60415","T200","A442",3
"60416","T200","A443",4
"60417","T200","A444",3
"60418","T200","A450",0
"60419","T200","A460",1
"60420","T200","A462",2
"60421","T200","A464",4
"60422","T200","A468",3
"60423","T200","A473",2
"60424","T200","A478",0
"60425","T200","A481",0
"60426","T200","A483",0
"60427","T200","A485",4
"60428","T200","A487",2
"60429","T200","A488",4
"60430","T200","A489",2
"60431","T200","A491",3
"60432","T200","A494",4
"60433","T200","A495",4
"60434","T200","A496",0
"60435","T200","A501",1
"60436","T200","A504",0
"60437","T200","A505",4
"60438","T200","A506",3
"60439","T200","A509",3
"60440","T200","A517",4
"60441","T200","A518",0
"60442","T200","A520",4
"60443","T200","A525",3
"60444","T200","A529",2
"60445","T200","A530",3
"60446","T200","A538",2
"60447","T200","A540",1
"60448","T200","A541",3
"60449","T200","A542",4
"60450","T200","A548",1
"60451","T200","A550",0
"60452","T200","A552",1
"60453","T200","A553",3
"60454","T200","A564",3
"60455","T200","A574",3
"60456","T200","A581",0
"60457","T200","A586",0
"60458","T200","A591",2
"60459","T200","A594",1
"60460","T200","A595",2
"60461","T200","A599",2
"60462","T200","A605",3
"60463","T200","A606",4
"60464","T200","A609",3
"60465","T200","A610",3
"60466","T200","A613",2
"60467","T200","A614",2
"60468","T200","A616",4
"60469","T200","A618",2
"60470","T200","A621",0
"60471","T200","A625",4
"60472","T200","A627",3
"60473","T200","A628",3
"60474","T200","A631",0
"60475","T200","A632",2
"60476","T200","A634",1
"60477","T200","A635",1
"60478","T200","A636",1
"60479","T200","A637",4
"60480","T200","A638",4
"60481","T200","A641",2
"60482","T200","A643",4
"60483","T200","A648",0
"60484","T200","A649",3
"60485","T200","A653",4
"60486","T200","A658",3
"60487","T200","A659",3
"60488","T200","A660",0
"60489","T200","A664",1
"60490","T200","A665",2
"60491","T200","A666",4
"60492","T200","A668",2
"60493","T200","A670",0
"60494","T200","A673",1
"60495","T200","A674",1
"60496","T200","A676",0
"60497","T200","A679",1
"60498","T200","A683",2
"60499","T200","A685",0
"60500","T200","A687",0
"60501","T200","A688",0
"60502","T200","A690",2
"60503","T200","A696",4
